source,target,weight,value
5624ec36-579f-45f6-b4cd-92e9b567e703,b10bbbfc-cf9e-42e0-be17-e2c3e1d2600d,0.2484076433121019,39.0
5624ec36-579f-45f6-b4cd-92e9b567e703,a74b1b7f-71a5-4011-9441-d0b5e4122711,0.1592356687898089,25.0
ccb27361-4bb9-46a9-9ba4-e2b8e3ae0e36,1695c115-bf3f-4014-9966-2b0c50179193,0.06538461538461539,17.0
2411cab5-26d7-4c22-b27c-7598d90654cd,b10bbbfc-cf9e-42e0-be17-e2c3e1d2600d,0.2898550724637681,40.0
563085d8-3722-49bb-ab4a-5a8b682b5e48,b10bbbfc-cf9e-42e0-be17-e2c3e1d2600d,0.1631578947368421,31.0
4e01e834-c872-4c76-87ab-c2304efa5e7e,b10bbbfc-cf9e-42e0-be17-e2c3e1d2600d,0.05527638190954774,22.0
106e1cea-2356-4078-a036-2a8023cd9d8c,a74b1b7f-71a5-4011-9441-d0b5e4122711,0.10784313725490197,33.0
7f79268b-652e-4ce3-88f9-e33a9c6da062,1695c115-bf3f-4014-9966-2b0c50179193,0.060833902939166094,89.0
ef5a14e9-9a24-479b-8a46-9daf5a28e857,b10bbbfc-cf9e-42e0-be17-e2c3e1d2600d,0.06666666666666667,23.0
61e90aaf-ae49-42fb-9713-0bce7e9ccb06,83d91898-7763-47d7-b03b-b92132375c47,0.1015625,13.0
3c00dadf-2315-4acc-b7ac-7bebe17376ee,a74b1b7f-71a5-4011-9441-d0b5e4122711,0.07009345794392523,15.0
b2230eb0-1785-4386-a04f-c6f216d55352,8bfac288-ccc5-448d-9573-c33ea2aa5c30,0.08560311284046693,22.0
175c6597-8db5-4a80-975a-2a1998fa657f,b10bbbfc-cf9e-42e0-be17-e2c3e1d2600d,0.06666666666666667,1.0
19e21315-80cc-484d-a13a-553e8d534fdb,cc197bad-dc9c-440d-a5b5-d52ba2e14234,0.14595571622232265,323.0
3824365f-aaf2-4310-8bde-17e1a9902776,b10bbbfc-cf9e-42e0-be17-e2c3e1d2600d,0.11716171617161716,71.0
eed76cfe-c191-42fe-8b06-6d887a215fab,1695c115-bf3f-4014-9966-2b0c50179193,0.05042016806722689,6.0
ae8f8d93-24aa-490a-9c5b-335c34bcaba8,8bfac288-ccc5-448d-9573-c33ea2aa5c30,0.1,4.0
b800e4ac-4493-4a88-8f78-c207a90d67aa,cc197bad-dc9c-440d-a5b5-d52ba2e14234,0.10344827586206896,6.0
176ca6ea-8ca6-4419-aade-243ddabe89be,cc197bad-dc9c-440d-a5b5-d52ba2e14234,0.05945945945945946,22.0
176ca6ea-8ca6-4419-aade-243ddabe89be,a74b1b7f-71a5-4011-9441-d0b5e4122711,0.062162162162162166,23.0
cc74f82a-5771-4b05-8387-5f85131546df,b10bbbfc-cf9e-42e0-be17-e2c3e1d2600d,0.29310344827586204,34.0
8b86576e-1cf5-46c8-970a-a79d13c2e0f0,1695c115-bf3f-4014-9966-2b0c50179193,0.05491990846681922,24.0
59840edb-ea45-4e7b-8771-60e224738cab,83d91898-7763-47d7-b03b-b92132375c47,0.05084745762711865,12.0
9928a9c4-285b-4c37-b7f8-001bf03df97c,8bfac288-ccc5-448d-9573-c33ea2aa5c30,0.09440993788819876,76.0
093d8839-950e-4a5f-a946-55199c69b3bc,b10bbbfc-cf9e-42e0-be17-e2c3e1d2600d,0.12134831460674157,54.0
1571ff3a-1277-4f9a-a980-dbe083fb031a,83d91898-7763-47d7-b03b-b92132375c47,0.13043478260869565,18.0
bad96c62-50f8-4159-b155-3ffb63c698f8,b10bbbfc-cf9e-42e0-be17-e2c3e1d2600d,0.15284974093264247,59.0
d2c1110f-827d-4664-aa75-4c4604bf1776,b10bbbfc-cf9e-42e0-be17-e2c3e1d2600d,0.060126582278481014,19.0
ef92d0af-0337-4749-9e2d-226e30e40995,83d91898-7763-47d7-b03b-b92132375c47,0.06764705882352941,23.0
646a0336-63de-4ae7-972a-9e72985658de,b10bbbfc-cf9e-42e0-be17-e2c3e1d2600d,0.12668463611859837,141.0
782f7bb8-6938-4180-b20a-5751772a8d48,1695c115-bf3f-4014-9966-2b0c50179193,0.05855855855855856,13.0
782f7bb8-6938-4180-b20a-5751772a8d48,b10bbbfc-cf9e-42e0-be17-e2c3e1d2600d,0.06756756756756757,15.0
f4469d99-9503-4ab7-b0c7-a81b7f674b9b,1695c115-bf3f-4014-9966-2b0c50179193,0.06030150753768844,12.0
c13d7d9b-c282-49a4-9cfa-8eb19f0891ef,f59c5520-5f46-4d2c-b2c4-822eabf53419,0.2463768115942029,17.0
36915ff5-94a5-406f-9e02-0f9920a060f0,83d91898-7763-47d7-b03b-b92132375c47,0.055226824457593686,28.0
4771b7f6-f4e8-4d5d-81c4-4fd3c6accc7c,8bfac288-ccc5-448d-9573-c33ea2aa5c30,0.05581395348837209,12.0
6d8fb494-7876-4bee-8811-bd96f1f964ce,cc197bad-dc9c-440d-a5b5-d52ba2e14234,0.36065573770491804,66.0
4573d556-ce21-4d49-943d-4f1dde6198f6,cc197bad-dc9c-440d-a5b5-d52ba2e14234,0.07228915662650602,30.0
ac62c76b-760e-4214-aa51-4a1dfdeffcdb,f59c5520-5f46-4d2c-b2c4-822eabf53419,0.06528189910979229,22.0
4288604f-7f4d-452e-9f01-815deb841c15,a74b1b7f-71a5-4011-9441-d0b5e4122711,0.9090909090909091,10.0
bb42a416-e1d2-4b22-9ed0-a12f9f707684,b10bbbfc-cf9e-42e0-be17-e2c3e1d2600d,0.05672823218997362,43.0
ebe1606c-124b-4d41-8930-802e0e3bac17,f59c5520-5f46-4d2c-b2c4-822eabf53419,0.24253731343283583,65.0
00a540b6-3b42-4218-a337-3a65aa45c988,a74b1b7f-71a5-4011-9441-d0b5e4122711,0.06279434850863422,40.0
40c7bb3a-d94a-42f2-afe9-54f605307b10,f59c5520-5f46-4d2c-b2c4-822eabf53419,0.0842911877394636,44.0
33ffd4e6-d65b-4f05-949e-0b964c90363c,b10bbbfc-cf9e-42e0-be17-e2c3e1d2600d,0.1556420233463035,40.0
539cdd7a-569e-4eb0-aa77-06a3a568d627,cc197bad-dc9c-440d-a5b5-d52ba2e14234,0.05871886120996441,33.0
c74f4726-2671-4011-81b6-f70da905c05a,a74b1b7f-71a5-4011-9441-d0b5e4122711,0.10089020771513353,34.0
8b2a5f64-a57f-4ce8-bf24-67d0fbda792d,a74b1b7f-71a5-4011-9441-d0b5e4122711,0.13333333333333333,8.0
4042743d-7561-4712-8ed1-be77f389357b,8bfac288-ccc5-448d-9573-c33ea2aa5c30,0.0625,3.0
00b5201e-406b-4385-be54-f1a41becd2c2,1695c115-bf3f-4014-9966-2b0c50179193,0.9230769230769231,12.0
2fea5837-b7c0-4227-ab57-1e6c8d6d661b,83d91898-7763-47d7-b03b-b92132375c47,0.24390243902439024,10.0
46fd4b4c-7797-4c31-b344-1583921f0daa,cc197bad-dc9c-440d-a5b5-d52ba2e14234,0.09774436090225563,26.0
43f35799-1a6b-4f40-a89f-8624bf8a0d06,b10bbbfc-cf9e-42e0-be17-e2c3e1d2600d,0.11019736842105263,67.0
6c8d9645-39db-44b7-8156-1f125d37fe57,1695c115-bf3f-4014-9966-2b0c50179193,0.058823529411764705,1.0
912770fe-23e3-4988-b26c-50eb11472526,ada7a83c-e3e1-40f1-93f9-3e73dbc9298a,0.10071942446043165,42.0
0452ed33-3a86-4d04-aeef-2962359c83be,a74b1b7f-71a5-4011-9441-d0b5e4122711,0.15789473684210525,3.0
6c0c066e-1453-468e-b509-7ca2398e8e84,cc197bad-dc9c-440d-a5b5-d52ba2e14234,0.17777777777777778,40.0
8d8edbbf-f37b-4efb-914c-ef4e64eb4539,f59c5520-5f46-4d2c-b2c4-822eabf53419,0.08409321175278622,83.0
02168815-9d76-4ded-91db-7d24b8f46eae,cc197bad-dc9c-440d-a5b5-d52ba2e14234,0.1588785046728972,17.0
17058fed-f37e-4a3f-902f-062004040e5d,83d91898-7763-47d7-b03b-b92132375c47,0.21830985915492956,62.0
a36f20cc-3557-4bf2-aee6-4a64e9fd577e,f59c5520-5f46-4d2c-b2c4-822eabf53419,0.06901408450704226,49.0
bb7754c8-0de2-4047-bdff-e325d6b044d1,b10bbbfc-cf9e-42e0-be17-e2c3e1d2600d,0.06338028169014084,18.0
29ec65e9-0dcf-4dfa-9155-7f13cef07335,b10bbbfc-cf9e-42e0-be17-e2c3e1d2600d,0.09302325581395349,12.0
ca2b5bce-01cb-4847-bea6-52a9fee31033,cc197bad-dc9c-440d-a5b5-d52ba2e14234,0.12601626016260162,31.0
7b36f6e9-c6f6-4b3f-bc0f-08a9837a361e,f59c5520-5f46-4d2c-b2c4-822eabf53419,0.18067226890756302,43.0
4e5adbc1-6372-4f9a-8ec9-46c8b1c4a6dd,cc197bad-dc9c-440d-a5b5-d52ba2e14234,0.08108108108108109,6.0
f911f41d-3c8b-42fa-8ce7-2d5506c469b8,ada7a83c-e3e1-40f1-93f9-3e73dbc9298a,0.06491611962071481,89.0
f911f41d-3c8b-42fa-8ce7-2d5506c469b8,b10bbbfc-cf9e-42e0-be17-e2c3e1d2600d,0.05105762217359591,70.0
a1dc16c2-2450-4089-8acd-51e0caa08738,f59c5520-5f46-4d2c-b2c4-822eabf53419,0.14444444444444443,13.0
4725b170-1021-44d1-ac2a-4212f93e516c,83d91898-7763-47d7-b03b-b92132375c47,0.0704647676161919,47.0
abfebbf0-e32c-4032-bb22-d5e9c42dbe00,ada7a83c-e3e1-40f1-93f9-3e73dbc9298a,0.08108108108108109,3.0
904811aa-e80b-4489-b8cb-41cbc7a7a324,83d91898-7763-47d7-b03b-b92132375c47,0.15730337078651685,28.0
0a33e176-3a27-4cde-9cce-31e835f10fa3,a74b1b7f-71a5-4011-9441-d0b5e4122711,0.0603448275862069,70.0
5a8f33ef-1a15-4961-918a-e6a00a44858e,cc197bad-dc9c-440d-a5b5-d52ba2e14234,0.22807017543859648,26.0
8383d67c-f825-4243-8542-a59403c28648,1695c115-bf3f-4014-9966-2b0c50179193,0.527027027027027,39.0
d6733c60-04d9-4bcc-8a0d-7338017d8ecf,b10bbbfc-cf9e-42e0-be17-e2c3e1d2600d,0.13582089552238805,91.0
fe8b8d22-a1ea-457e-8727-7e143df084b1,f59c5520-5f46-4d2c-b2c4-822eabf53419,0.05199462124607799,232.0
17d45f4a-61b4-4a8e-8dfa-37a66ece906c,ada7a83c-e3e1-40f1-93f9-3e73dbc9298a,0.10344827586206896,6.0
79734cf7-e776-43fe-a2b3-18ece89a6e60,8bfac288-ccc5-448d-9573-c33ea2aa5c30,0.21739130434782608,10.0
35b17a3b-601b-4049-9bdd-4933d8ec4e10,83d91898-7763-47d7-b03b-b92132375c47,0.49615384615384617,129.0
7408abce-711d-49f2-a1c9-5602d989ebad,cc197bad-dc9c-440d-a5b5-d52ba2e14234,0.2857142857142857,4.0
75f89be4-1e48-482c-9b76-fbea684ec7a7,ada7a83c-e3e1-40f1-93f9-3e73dbc9298a,0.14560439560439561,53.0
70c6a248-9db2-4a29-b36a-ae110c4c3ee5,b10bbbfc-cf9e-42e0-be17-e2c3e1d2600d,0.8666666666666667,13.0
c1c60049-45fc-4104-8ee3-ffba83aedbeb,b10bbbfc-cf9e-42e0-be17-e2c3e1d2600d,0.0625,1.0
979022b2-c3c5-4eb5-9d8a-4e52a00b7272,a74b1b7f-71a5-4011-9441-d0b5e4122711,0.06504065040650407,16.0
ce46eeb1-5327-4599-a731-3ec44f8d30cc,ada7a83c-e3e1-40f1-93f9-3e73dbc9298a,0.07692307692307693,25.0
c56e15e9-d7b7-4057-8b39-559dee39e0ae,f59c5520-5f46-4d2c-b2c4-822eabf53419,0.18085106382978725,34.0
dd37c17b-bcce-4d83-abbf-03cde33229e3,8bfac288-ccc5-448d-9573-c33ea2aa5c30,0.08200922603792926,160.0
0b092cc3-6b71-470f-94bd-2ed554494719,1695c115-bf3f-4014-9966-2b0c50179193,0.12927756653992395,34.0
44243130-047a-40cd-8066-e1ba27010f7a,b10bbbfc-cf9e-42e0-be17-e2c3e1d2600d,0.1694915254237288,10.0
39136644-ced6-4cb4-8204-457566a9b673,ada7a83c-e3e1-40f1-93f9-3e73dbc9298a,0.05405405405405406,2.0
219ce30a-0f3a-468c-9a13-55ee358ac0f0,ada7a83c-e3e1-40f1-93f9-3e73dbc9298a,0.05120602155442778,898.0
c5f75059-a8e7-4300-bf57-1c7d50dbed2f,83d91898-7763-47d7-b03b-b92132375c47,0.16049382716049382,13.0
57c77965-5bbf-4973-83c2-672a4c08d572,1695c115-bf3f-4014-9966-2b0c50179193,0.136,17.0
23c92d7f-1e3f-491e-be67-a4cc40c325d9,8bfac288-ccc5-448d-9573-c33ea2aa5c30,0.55,11.0
ec7e4f26-cddb-4e91-9f08-5f2f12da5f36,f59c5520-5f46-4d2c-b2c4-822eabf53419,0.06,12.0
fe2f2c6f-0e80-4e2a-8f18-dcb4fba56625,83d91898-7763-47d7-b03b-b92132375c47,0.4369747899159664,52.0
16f55c30-c99b-4f6e-83a2-0554c2eaafa8,83d91898-7763-47d7-b03b-b92132375c47,0.06318681318681318,23.0
d07b1045-c0b7-47a9-af4b-3c9da568f765,ada7a83c-e3e1-40f1-93f9-3e73dbc9298a,0.09090909090909091,5.0
384d6827-3b17-43bc-acf6-92e618b8ec83,b10bbbfc-cf9e-42e0-be17-e2c3e1d2600d,0.05527638190954774,22.0
418f155b-de7b-47cc-90e8-b1da3bd27ddf,a74b1b7f-71a5-4011-9441-d0b5e4122711,0.07801418439716312,33.0
d6e32e8c-545a-41c7-b7b2-ab4f46aa7ed2,a74b1b7f-71a5-4011-9441-d0b5e4122711,0.12987012987012986,10.0
011249fd-90de-469a-8e6a-605c8bc90828,cc197bad-dc9c-440d-a5b5-d52ba2e14234,0.1111111111111111,24.0
0820d087-00c1-4eee-a55a-4f77d0b35a58,8bfac288-ccc5-448d-9573-c33ea2aa5c30,0.08196721311475409,5.0
d7f7bc78-8a3c-463a-ab6a-ee5f59bb82b3,1695c115-bf3f-4014-9966-2b0c50179193,0.10622710622710622,29.0
fe39045f-6ee8-4bd1-9472-8f757cb745ef,1695c115-bf3f-4014-9966-2b0c50179193,0.0743801652892562,9.0
d5e61ae9-9664-4dda-97c7-c46c568f72f2,b10bbbfc-cf9e-42e0-be17-e2c3e1d2600d,0.06437768240343347,30.0
78245bc7-ee69-4fca-b17f-81b2975f4fc6,1695c115-bf3f-4014-9966-2b0c50179193,0.05693950177935943,48.0
5598b8ca-6d69-49fc-9a9b-fd7aae42e58a,83d91898-7763-47d7-b03b-b92132375c47,0.19218241042345277,59.0
e6817337-985a-48d3-9222-796bb37f29e9,1695c115-bf3f-4014-9966-2b0c50179193,0.4,2.0
4fcd84ef-7fe7-4964-a543-d791064d8223,1695c115-bf3f-4014-9966-2b0c50179193,0.9074074074074074,49.0
12fb2839-52b8-47e8-8265-886b5b613763,1695c115-bf3f-4014-9966-2b0c50179193,0.07042253521126761,10.0
b9d72303-1f1a-49d0-9abd-0affd42a8bf9,b10bbbfc-cf9e-42e0-be17-e2c3e1d2600d,0.0916030534351145,12.0
1c7a4f9c-4b1d-4b98-8c96-af9b54686533,83d91898-7763-47d7-b03b-b92132375c47,0.71875,46.0
34895ebd-1bcf-4a26-9fa6-90f0de85c600,8bfac288-ccc5-448d-9573-c33ea2aa5c30,0.06088560885608856,33.0
4b522d01-7efd-478b-9910-1f9d7de40f72,8bfac288-ccc5-448d-9573-c33ea2aa5c30,0.07029288702928871,84.0
c9502f84-995f-4af1-905e-e6d3a73eedde,b10bbbfc-cf9e-42e0-be17-e2c3e1d2600d,0.14563106796116504,15.0
456ffed2-c8e8-4967-b08a-800112df947e,f59c5520-5f46-4d2c-b2c4-822eabf53419,0.09570395576350489,225.0
b3d887b4-c2f5-4175-97ce-c62f40398f7b,ada7a83c-e3e1-40f1-93f9-3e73dbc9298a,0.5084745762711864,30.0
ebe02d36-410d-4a85-a67e-36e2462e3e44,b10bbbfc-cf9e-42e0-be17-e2c3e1d2600d,0.40625,26.0
ab0ec74d-4136-4b63-baad-61b0baf9049c,b10bbbfc-cf9e-42e0-be17-e2c3e1d2600d,0.08270676691729323,11.0
c1c21753-a492-4910-ae8a-b64c6415fb8c,b10bbbfc-cf9e-42e0-be17-e2c3e1d2600d,0.0821256038647343,17.0
980c615f-6ff7-4d4d-a241-81eaac76e6a6,f59c5520-5f46-4d2c-b2c4-822eabf53419,0.24615384615384617,32.0
a79d6a3e-1a0b-4c24-b0c2-b0b6f0c11aeb,f59c5520-5f46-4d2c-b2c4-822eabf53419,0.05714285714285714,10.0
3b4c73c1-6cad-46c3-9a24-20adcc39423f,b10bbbfc-cf9e-42e0-be17-e2c3e1d2600d,0.3333333333333333,22.0
02ce553d-e11f-47e3-8017-b7377acfd656,8bfac288-ccc5-448d-9573-c33ea2aa5c30,0.20454545454545456,18.0
bc395887-81c7-4d11-8b96-60e578484db0,a74b1b7f-71a5-4011-9441-d0b5e4122711,0.47058823529411764,8.0
65c16100-680c-4916-95ae-47f522f445e4,8bfac288-ccc5-448d-9573-c33ea2aa5c30,0.10964912280701754,25.0
94153cb5-e27b-4b68-b680-96c035832d8b,f59c5520-5f46-4d2c-b2c4-822eabf53419,0.06923076923076923,18.0
b3cf4f8c-eff4-4344-a8ec-dff2551858c7,83d91898-7763-47d7-b03b-b92132375c47,0.5,7.0
e36e83bf-25bf-406d-9b98-0c6afd43b814,a74b1b7f-71a5-4011-9441-d0b5e4122711,0.45161290322580644,28.0
5bfab773-2448-4d25-870b-5a48b2add390,f59c5520-5f46-4d2c-b2c4-822eabf53419,0.15151515151515152,25.0
cb0d535b-a41c-45af-9bea-1007ca42a5d9,b10bbbfc-cf9e-42e0-be17-e2c3e1d2600d,0.07751937984496124,10.0
d7c95763-50de-4532-900d-c934746ff133,ada7a83c-e3e1-40f1-93f9-3e73dbc9298a,0.06375227686703097,35.0
09b6c6d0-9709-4903-a1fe-c16e27909b44,b10bbbfc-cf9e-42e0-be17-e2c3e1d2600d,0.07334734875029199,314.0
356ba556-7640-4ce6-bd58-35fe68605302,83d91898-7763-47d7-b03b-b92132375c47,0.08747044917257683,37.0
356ba556-7640-4ce6-bd58-35fe68605302,8bfac288-ccc5-448d-9573-c33ea2aa5c30,0.05673758865248227,24.0
f0e31ffc-09e4-4159-a1fd-e9b8de838088,b10bbbfc-cf9e-42e0-be17-e2c3e1d2600d,0.06909090909090909,38.0
225dfee6-8e54-40b4-96da-6372ec1d5b0a,b10bbbfc-cf9e-42e0-be17-e2c3e1d2600d,0.12264150943396226,13.0
3cfbe5fb-c638-40dc-b8d8-bb5e5c9c4a1e,b10bbbfc-cf9e-42e0-be17-e2c3e1d2600d,0.0815347721822542,34.0
afd4ab5f-462a-4fc9-bd83-2d969292dcf4,f59c5520-5f46-4d2c-b2c4-822eabf53419,0.1,1.0
72fa3758-f373-4c0f-b3d7-7328165105a4,b10bbbfc-cf9e-42e0-be17-e2c3e1d2600d,0.28378378378378377,42.0
a97989eb-fd49-4b0b-9e4c-227e17c7f4c3,f59c5520-5f46-4d2c-b2c4-822eabf53419,0.10077519379844961,13.0
f0bf0080-c2f5-4a30-8c7e-cc4d0847874a,1695c115-bf3f-4014-9966-2b0c50179193,0.16455696202531644,13.0
6a0defc7-5627-4b62-92b8-296c24c11c61,a74b1b7f-71a5-4011-9441-d0b5e4122711,0.07317073170731707,3.0
01822654-6308-4684-bd51-28444c2065da,cc197bad-dc9c-440d-a5b5-d52ba2e14234,0.2857142857142857,8.0
4ac398ee-fe35-483a-a9a7-632e2172696a,b10bbbfc-cf9e-42e0-be17-e2c3e1d2600d,0.07913669064748201,11.0
ebfe1544-58e0-4133-9a9f-f3f80fb5602b,a74b1b7f-71a5-4011-9441-d0b5e4122711,0.09316770186335403,15.0
c717e8d3-6351-4b72-991e-634b508261dd,cc197bad-dc9c-440d-a5b5-d52ba2e14234,0.5714285714285714,4.0
362191be-b173-4460-8525-6507fbd17263,f59c5520-5f46-4d2c-b2c4-822eabf53419,0.06862745098039216,7.0
346c0b5c-a3c4-4be9-a78f-c633df0a046b,1695c115-bf3f-4014-9966-2b0c50179193,0.06887052341597796,25.0
0e7ccd97-348f-410f-89d0-cee59385b48c,83d91898-7763-47d7-b03b-b92132375c47,0.06910569105691057,17.0
b0dc9a30-6aa0-40cc-a9e4-eedc57e7b08c,cc197bad-dc9c-440d-a5b5-d52ba2e14234,0.17391304347826086,4.0
3df73bfa-2673-4501-aa51-471bdc1abbbe,b10bbbfc-cf9e-42e0-be17-e2c3e1d2600d,0.10559006211180125,17.0
9e45a3c0-0e98-4217-a144-f7e17b12118b,b10bbbfc-cf9e-42e0-be17-e2c3e1d2600d,0.30952380952380953,26.0
3bc2dc47-ad2d-4a8f-84da-f780f41bca95,1695c115-bf3f-4014-9966-2b0c50179193,0.11479028697571744,52.0
7acd821a-ae48-4591-b128-b05e9d616175,cc197bad-dc9c-440d-a5b5-d52ba2e14234,0.12745098039215685,13.0
946c6f63-aae0-4b51-ac4f-4eecc496ab1f,8bfac288-ccc5-448d-9573-c33ea2aa5c30,0.05078125,52.0
2e095f3d-7cb4-437e-893a-f23a1d1cef45,8bfac288-ccc5-448d-9573-c33ea2aa5c30,0.16085271317829458,83.0
b250533d-2823-4f5d-81a6-615eaf1bf170,8bfac288-ccc5-448d-9573-c33ea2aa5c30,0.05017921146953405,70.0
ac879bad-d06c-4de8-a7a0-12cc16d69f53,b10bbbfc-cf9e-42e0-be17-e2c3e1d2600d,0.07035175879396985,14.0
c07e91a4-1591-4282-bf4c-42774181e308,a74b1b7f-71a5-4011-9441-d0b5e4122711,0.21428571428571427,6.0
2bd4e0c0-25bf-487e-a6e2-1ee7e94bc90d,1695c115-bf3f-4014-9966-2b0c50179193,0.06976744186046512,9.0
d9352e4f-2c2a-45cc-a5a5-c494577e867f,a74b1b7f-71a5-4011-9441-d0b5e4122711,0.96875,31.0
1f224f42-e452-469f-b1e3-0025075569d9,1695c115-bf3f-4014-9966-2b0c50179193,0.2871287128712871,29.0
e41e46e3-9549-4ce5-8b89-345229dbb815,1695c115-bf3f-4014-9966-2b0c50179193,0.08849557522123894,20.0
34f3d61c-89d4-4279-a293-cbeeb6fcd51b,b10bbbfc-cf9e-42e0-be17-e2c3e1d2600d,0.064,40.0
80dc6289-43c4-4bbe-926f-90eb39468b17,ada7a83c-e3e1-40f1-93f9-3e73dbc9298a,0.15384615384615385,12.0
c322df7e-7836-48df-bcf2-9c419ff417eb,b10bbbfc-cf9e-42e0-be17-e2c3e1d2600d,0.17777777777777778,8.0
00034ede-a1f1-4219-be39-02f36853373e,f59c5520-5f46-4d2c-b2c4-822eabf53419,0.0826971102390296,1159.0
34b4a558-96a8-485f-971b-79b14440ed5a,83d91898-7763-47d7-b03b-b92132375c47,0.9090909090909091,20.0
88c4a023-8b72-455f-b676-0166bfa9f13f,1695c115-bf3f-4014-9966-2b0c50179193,0.05051369863013699,59.0
37c98855-4197-4d97-8188-f7e16736ddbf,a74b1b7f-71a5-4011-9441-d0b5e4122711,0.15,18.0
9f50b54d-4eb7-4d20-9d6d-69220075005f,a74b1b7f-71a5-4011-9441-d0b5e4122711,0.056265984654731455,22.0
a789d801-6587-4ff9-a3ac-1d0fd5be1e44,cc197bad-dc9c-440d-a5b5-d52ba2e14234,0.05785123966942149,14.0
494e041d-9636-4ed1-8bce-776a0f67e181,8bfac288-ccc5-448d-9573-c33ea2aa5c30,0.15,3.0
1da7f8d8-a52a-4256-af99-a69d3ed9d0ae,cc197bad-dc9c-440d-a5b5-d52ba2e14234,0.07142857142857142,8.0
520ea090-009f-452e-8fda-bd2aadd1abce,1695c115-bf3f-4014-9966-2b0c50179193,0.11206896551724138,13.0
bf6ff367-914d-4990-a0e3-0a7bd10b05d0,b10bbbfc-cf9e-42e0-be17-e2c3e1d2600d,0.08695652173913043,12.0
722721a1-fe7d-40d4-b9f8-035e9aa8d3b4,f59c5520-5f46-4d2c-b2c4-822eabf53419,0.06716417910447761,18.0
5e34e393-9cd8-43da-856a-7236cb666e06,a74b1b7f-71a5-4011-9441-d0b5e4122711,0.19047619047619047,32.0
bef2d66e-73af-4bc7-96d2-6a043918c929,83d91898-7763-47d7-b03b-b92132375c47,0.1076923076923077,21.0
18fb432a-9fd6-41ac-ac8a-aac42c3c12a2,b10bbbfc-cf9e-42e0-be17-e2c3e1d2600d,0.050798852929127405,248.0
3bbd6bf7-949b-42d0-989e-3f60142f6445,f59c5520-5f46-4d2c-b2c4-822eabf53419,0.05263157894736842,17.0
74939938-e541-4c83-bd21-db61f007d968,f59c5520-5f46-4d2c-b2c4-822eabf53419,0.425,17.0
16befa62-1a74-4746-8a3e-d13f318cc48d,cc197bad-dc9c-440d-a5b5-d52ba2e14234,0.052050473186119876,33.0
b18722c8-1d10-41ac-9db7-8effcd2d02c4,83d91898-7763-47d7-b03b-b92132375c47,0.42857142857142855,6.0
7ec1d443-ba44-4009-86c3-e182b95f1f7a,b10bbbfc-cf9e-42e0-be17-e2c3e1d2600d,0.06349206349206349,16.0
1ee72716-f2a1-4c12-89c1-d611511db7d1,b10bbbfc-cf9e-42e0-be17-e2c3e1d2600d,0.08431372549019608,43.0
63fd438e-8a57-48f3-8e0e-1d41e3c5ac67,a74b1b7f-71a5-4011-9441-d0b5e4122711,0.0812720848056537,23.0
31a98c74-54e3-464a-b747-829b89d5f248,b10bbbfc-cf9e-42e0-be17-e2c3e1d2600d,0.12162162162162163,18.0
0019c815-5d41-432b-9938-00e2e36e21f1,cc197bad-dc9c-440d-a5b5-d52ba2e14234,0.41025641025641024,16.0
17268036-f51c-427c-a8a2-241fac69d39f,b10bbbfc-cf9e-42e0-be17-e2c3e1d2600d,0.06622516556291391,10.0
a82fafee-7ab2-45bd-893a-2c4a9e252bc8,1695c115-bf3f-4014-9966-2b0c50179193,0.12149532710280374,13.0
510ff6e6-915b-4476-aa79-7dc797a34ddd,a74b1b7f-71a5-4011-9441-d0b5e4122711,0.09745762711864407,23.0
fb4aeed3-43ad-4f05-b01e-d9482d44b96e,ada7a83c-e3e1-40f1-93f9-3e73dbc9298a,0.1038961038961039,32.0
c82451f4-e55e-4258-97c5-1ce43b0a5da5,a74b1b7f-71a5-4011-9441-d0b5e4122711,0.07142857142857142,8.0
95e4e83f-5e74-4bbf-9ca6-4c4bc0492091,8bfac288-ccc5-448d-9573-c33ea2aa5c30,0.09586056644880174,44.0
87c2d990-d33a-496a-a6c4-0acdd240550c,f59c5520-5f46-4d2c-b2c4-822eabf53419,0.0664983164983165,79.0
814d061c-b852-4c13-9130-1aaccdc9a5d4,f59c5520-5f46-4d2c-b2c4-822eabf53419,0.23333333333333334,14.0
3ab2ee23-1c2f-458c-9c8c-ca4844729120,a74b1b7f-71a5-4011-9441-d0b5e4122711,0.27058823529411763,23.0
fb5b1cdc-007e-49b2-aea0-c7ffa9316120,8bfac288-ccc5-448d-9573-c33ea2aa5c30,0.061224489795918366,3.0
6c10b24c-b4ed-4126-9f54-38eabc6f0137,b10bbbfc-cf9e-42e0-be17-e2c3e1d2600d,0.09014084507042254,32.0
3ee8256b-8eae-4f08-99b6-b206be1a915c,8bfac288-ccc5-448d-9573-c33ea2aa5c30,0.06896551724137931,4.0
ca9f56a0-ba8e-446d-82af-8664201097eb,ada7a83c-e3e1-40f1-93f9-3e73dbc9298a,0.2,6.0
67c3274d-2860-4195-9542-f592249d1ae4,a74b1b7f-71a5-4011-9441-d0b5e4122711,0.3333333333333333,13.0
65960c62-c02f-441f-8a34-5c15486c5252,b10bbbfc-cf9e-42e0-be17-e2c3e1d2600d,0.4666666666666667,35.0
3f730b27-c781-4783-82a1-052fefde827d,8bfac288-ccc5-448d-9573-c33ea2aa5c30,0.050387596899224806,13.0
